country,state,district,yearcode,dyid,road_sum,districtcode
India,Meghalaya,South West Khasi Hills,2018,South West Khasi Hills2018,17.806,575
India,Andhra Pradesh,Spsr Nellore,2017,Spsr Nellore2017,24.288,576
India,Punjab,Sri Muktsar Sahib,2012,Sri Muktsar Sahib2012,101.85,577
India,Punjab,Sri Muktsar Sahib,2013,Sri Muktsar Sahib2013,26.28,577
India,Punjab,Sri Muktsar Sahib,2014,Sri Muktsar Sahib2014,5.537,577
India,Andhra Pradesh,Srikakulam,2012,Srikakulam2012,0.8,578
India,Andhra Pradesh,Srikakulam,2017,Srikakulam2017,.,578
India,Jammu And Kashmir,Srinagar,2011,Srinagar2011,18.3,579
India,Jammu And Kashmir,Srinagar,2016,Srinagar2016,3.2,579
India,Jammu And Kashmir,Srinagar,2018,Srinagar2018,6.64,579
India,Chhattisgarh,Sukma,2016,Sukma2016,348.45,580
India,Chhattisgarh,Sukma,2018,Sukma2018,423.585,580
India,Uttar Pradesh,Sultanpur,2011,Sultanpur2011,18.2,581
India,Uttar Pradesh,Sultanpur,2012,Sultanpur2012,159.2,581
India,Uttar Pradesh,Sultanpur,2018,Sultanpur2018,12.85,581
India,Odisha,Sundargarh,2011,Sundargarh2011,14.37,582
India,Odisha,Sundargarh,2012,Sundargarh2012,260.23,582
India,Odisha,Sundargarh,2013,Sundargarh2013,70.93,582
India,Odisha,Sundargarh,2016,Sundargarh2016,1179.103,582
India,Odisha,Sundargarh,2017,Sundargarh2017,392.65,582
India,Odisha,Sundargarh,2018,Sundargarh2018,95.365,582
India,Bihar,Supaul,2012,Supaul2012,56.404,583
India,Bihar,Supaul,2013,Supaul2013,168.482,583
India,Bihar,Supaul,2016,Supaul2016,.,583
India,Bihar,Supaul,2017,Supaul2017,126.074,583
India,Bihar,Supaul,2018,Supaul2018,.,583
India,Bihar,Supaul,2020,Supaul2020,.,583
India,Chhattisgarh,Surajpur,2013,Surajpur2013,.,584
India,Chhattisgarh,Surajpur,2016,Surajpur2016,.,584
India,Gujarat,Surat,2012,Surat2012,2,585
India,Gujarat,Surat,2013,Surat2013,98.7,585
India,Gujarat,Surendranagar,2013,Surendranagar2013,55.59,586
India,Chhattisgarh,Surguja,2013,Surguja2013,8.3,587
India,Chhattisgarh,Surguja,2016,Surguja2016,6.7,587
India,Chhattisgarh,Surguja,2018,Surguja2018,.,587
India,Manipur,Tamenglong,2012,Tamenglong2012,18,588
India,Manipur,Tamenglong,2013,Tamenglong2013,132.1,588
India,Manipur,Tamenglong,2014,Tamenglong2014,99.5,588
India,Manipur,Tamenglong,2017,Tamenglong2017,326.8,588
India,Manipur,Tamenglong,2018,Tamenglong2018,227.62,588
India,Manipur,Tamenglong,2020,Tamenglong2020,.,588
India,Gujarat,Tapi,2013,Tapi2013,280.555,589
India,Punjab,Tarn Taran,2011,Tarn Taran2011,60.81,590
India,Punjab,Tarn Taran,2012,Tarn Taran2012,46.33,590
India,Punjab,Tarn Taran,2013,Tarn Taran2013,34.79,590
India,Punjab,Tarn Taran,2014,Tarn Taran2014,5.25,590
India,Arunachal Pradesh,Tawang,2012,Tawang2012,39.2,591
India,Arunachal Pradesh,Tawang,2016,Tawang2016,5.49,591
India,Arunachal Pradesh,Tawang,2017,Tawang2017,91.74001,591
India,Arunachal Pradesh,Tawang,2018,Tawang2018,60.81,591
India,Uttarakhand,Tehri Garhwal,2012,Tehri Garhwal2012,179.62,592
India,Uttarakhand,Tehri Garhwal,2013,Tehri Garhwal2013,219.715,592
India,Uttarakhand,Tehri Garhwal,2016,Tehri Garhwal2016,204.771,592
India,Uttarakhand,Tehri Garhwal,2017,Tehri Garhwal2017,84.63,592
India,Uttarakhand,Tehri Garhwal,2018,Tehri Garhwal2018,635.226,592
India,Uttarakhand,Tehri Garhwal,2021,Tehri Garhwal2021,106.65,592
India,Manipur,Tengnoupal,2012,Tengnoupal2012,.,593
India,Manipur,Tengnoupal,2013,Tengnoupal2013,.,593
India,Manipur,Tengnoupal,2014,Tengnoupal2014,.,593
India,Manipur,Tengnoupal,2017,Tengnoupal2017,.,593
India,Manipur,Tengnoupal,2018,Tengnoupal2018,.,593
India,Tamil Nadu,Tenkasi,2012,Tenkasi2012,63.46363,594
India,Tamil Nadu,Tenkasi,2016,Tenkasi2016,1.775,594
India,Tamil Nadu,Tenkasi,2018,Tenkasi2018,4.896,594
India,Maharashtra,Thane,2012,Thane2012,11.975,595
India,Tamil Nadu,Thanjavur,2012,Thanjavur2012,61.662,596
India,Tamil Nadu,Thanjavur,2016,Thanjavur2016,23.601,596
India,Tamil Nadu,Thanjavur,2018,Thanjavur2018,11.968,596
India,Tamil Nadu,The Nilgiris,2012,The Nilgiris2012,22.565,597
India,Tamil Nadu,The Nilgiris,2014,The Nilgiris2014,4.117,597
India,Tamil Nadu,The Nilgiris,2016,The Nilgiris2016,4.85,597
India,Tamil Nadu,The Nilgiris,2018,The Nilgiris2018,13.7,597
India,Tamil Nadu,Theni,2012,Theni2012,10.665,598
India,Tamil Nadu,Theni,2014,Theni2014,21.345,598
India,Tamil Nadu,Thiruvallur,2012,Thiruvallur2012,85.523,599
India,Tamil Nadu,Thiruvallur,2014,Thiruvallur2014,34.438,599
India,Tamil Nadu,Thiruvallur,2016,Thiruvallur2016,12.3,599
India,Tamil Nadu,Thiruvallur,2018,Thiruvallur2018,18.065,599
India,Kerala,Thiruvananthapuram,2013,Thiruvananthapuram2013,59.014,600
India,Kerala,Thiruvananthapuram,2018,Thiruvananthapuram2018,8.721,600
India,Tamil Nadu,Thiruvarur,2012,Thiruvarur2012,75.505,601
India,Tamil Nadu,Thiruvarur,2016,Thiruvarur2016,78.635,601
India,Tamil Nadu,Thiruvarur,2018,Thiruvarur2018,181.862,601
India,Manipur,Thoubal,2013,Thoubal2013,43.3,602
India,Manipur,Thoubal,2014,Thoubal2014,70.7,602
India,Manipur,Thoubal,2017,Thoubal2017,21.5,602
India,Manipur,Thoubal,2020,Thoubal2020,.,602
India,Kerala,Thrissur,2013,Thrissur2013,60.07,603
India,Madhya Pradesh,Tikamgarh,2011,Tikamgarh2011,33,604
India,Madhya Pradesh,Tikamgarh,2012,Tikamgarh2012,136.9,604
India,Madhya Pradesh,Tikamgarh,2015,Tikamgarh2015,80.17,604
India,Madhya Pradesh,Tikamgarh,2016,Tikamgarh2016,8.2,604
India,Madhya Pradesh,Tikamgarh,2017,Tikamgarh2017,13.22,604
India,Madhya Pradesh,Tikamgarh,2018,Tikamgarh2018,.,604
India,Assam,Tinsukia,2012,Tinsukia2012,36.84,605
India,Assam,Tinsukia,2013,Tinsukia2013,30.982,605
India,Assam,Tinsukia,2016,Tinsukia2016,300.87,605
India,Assam,Tinsukia,2017,Tinsukia2017,475.813,605
India,Assam,Tinsukia,2018,Tinsukia2018,45.58,605
India,Arunachal Pradesh,Tirap,2012,Tirap2012,18.85,606
India,Arunachal Pradesh,Tirap,2013,Tirap2013,.,606
India,Arunachal Pradesh,Tirap,2016,Tirap2016,19.4,606
India,Arunachal Pradesh,Tirap,2018,Tirap2018,24.75,606
India,Tamil Nadu,Tiruchirappalli,2012,Tiruchirappalli2012,84.09,607
India,Tamil Nadu,Tiruchirappalli,2016,Tiruchirappalli2016,66.185,607
India,Tamil Nadu,Tiruchirappalli,2018,Tiruchirappalli2018,15.865,607
India,Tamil Nadu,Tirunelveli,2012,Tirunelveli2012,87.54636,608
India,Tamil Nadu,Tirunelveli,2016,Tirunelveli2016,8.400001,608
India,Tamil Nadu,Tirunelveli,2018,Tirunelveli2018,16.568,608
India,Tamil Nadu,Tirupathur,2012,Tirupathur2012,29.063,609
India,Tamil Nadu,Tirupathur,2014,Tirupathur2014,7.5,609
India,Tamil Nadu,Tirupathur,2016,Tirupathur2016,6.678,609
India,Tamil Nadu,Tiruppur,2012,Tiruppur2012,137.19,610
India,Tamil Nadu,Tiruppur,2014,Tiruppur2014,15.205,610
India,Tamil Nadu,Tiruppur,2016,Tiruppur2016,25.16,610
India,Tamil Nadu,Tiruppur,2018,Tiruppur2018,11.98,610
India,Tamil Nadu,Tiruvannamalai,2012,Tiruvannamalai2012,59.818,611
India,Tamil Nadu,Tiruvannamalai,2016,Tiruvannamalai2016,32.729,611
India,Tamil Nadu,Tiruvannamalai,2018,Tiruvannamalai2018,52.031,611
India,Rajasthan,Tonk,2012,Tonk2012,26.23,612
India,Nagaland,Tuensang,2011,Tuensang2011,98.69,613
India,Nagaland,Tuensang,2018,Tuensang2018,.,613
India,Karnataka,Tumakuru,2012,Tumakuru2012,14.33,614
India,Tamil Nadu,Tuticorin,2012,Tuticorin2012,126.135,615
India,Tamil Nadu,Tuticorin,2014,Tuticorin2014,5.6,615
India,Tamil Nadu,Tuticorin,2016,Tuticorin2016,25.998,615
India,Tamil Nadu,Tuticorin,2018,Tuticorin2018,15.555,615
India,Rajasthan,Udaipur,2011,Udaipur2011,476.295,616
India,Rajasthan,Udaipur,2012,Udaipur2012,320.195,616
India,Rajasthan,Udaipur,2013,Udaipur2013,462.595,616
India,Rajasthan,Udaipur,2016,Udaipur2016,670.32,616
India,Rajasthan,Udaipur,2017,Udaipur2017,.,616
India,Assam,Udalguri,2012,Udalguri2012,28.98,617
India,Assam,Udalguri,2013,Udalguri2013,30.27,617
India,Assam,Udalguri,2017,Udalguri2017,412.578,617
India,Assam,Udalguri,2018,Udalguri2018,15.869,617
India,Jammu And Kashmir,Udhampur,2011,Udhampur2011,924.229,618
India,Jammu And Kashmir,Udhampur,2012,Udhampur2012,59.575,618
India,Jammu And Kashmir,Udhampur,2016,Udhampur2016,383.475,618
India,Jammu And Kashmir,Udhampur,2017,Udhampur2017,161.411,618
India,Jammu And Kashmir,Udhampur,2018,Udhampur2018,707.424,618
India,Karnataka,Udupi,2013,Udupi2013,.,619
India,Madhya Pradesh,Ujjain,2011,Ujjain2011,51.9,620
India,Madhya Pradesh,Ujjain,2012,Ujjain2012,308.98,620
India,Madhya Pradesh,Ujjain,2013,Ujjain2013,106.18,620
India,Madhya Pradesh,Ujjain,2015,Ujjain2015,134.27,620
India,Madhya Pradesh,Ujjain,2016,Ujjain2016,135.716,620
India,Madhya Pradesh,Ujjain,2017,Ujjain2017,10.01,620
India,Madhya Pradesh,Ujjain,2018,Ujjain2018,.,620
India,Manipur,Ukhrul,2012,Ukhrul2012,14.55,621
India,Manipur,Ukhrul,2013,Ukhrul2013,55.9,621
India,Manipur,Ukhrul,2014,Ukhrul2014,74.064,621
India,Manipur,Ukhrul,2017,Ukhrul2017,110.85,621
India,Manipur,Ukhrul,2018,Ukhrul2018,72.4,621
India,Manipur,Ukhrul,2020,Ukhrul2020,.,621
India,Madhya Pradesh,Umaria,2011,Umaria2011,238.73,622
India,Madhya Pradesh,Umaria,2012,Umaria2012,162.33,622
India,Madhya Pradesh,Umaria,2013,Umaria2013,110.99,622
India,Madhya Pradesh,Umaria,2015,Umaria2015,37.53,622
India,Madhya Pradesh,Umaria,2017,Umaria2017,52.93,622
India,Himachal Pradesh,Una,2011,Una2011,5.63,623
India,Himachal Pradesh,Una,2013,Una2013,15.42,623
India,Himachal Pradesh,Una,2014,Una2014,.,623
India,Himachal Pradesh,Una,2016,Una2016,40.4,623
India,Himachal Pradesh,Una,2017,Una2017,23.5,623
India,Himachal Pradesh,Una,2018,Una2018,198.21,623
India,Tripura,Unakoti,2011,Unakoti2011,7.658,624
India,Tripura,Unakoti,2013,Unakoti2013,89.69701,624
India,Tripura,Unakoti,2017,Unakoti2017,12.032,624
India,Rajasthan,Unknown Districts Of India,2011,Unknown Districts Of India2011,1069.065,625
India,Manipur,Unknown Districts Of India,2012,Unknown Districts Of India2012,1345.979,625
India,West Bengal,Unknown Districts Of India,2013,Unknown Districts Of India2013,1809.427,625
India,Tamil Nadu,Unknown Districts Of India,2014,Unknown Districts Of India2014,781.17,625
India,Madhya Pradesh,Unknown Districts Of India,2015,Unknown Districts Of India2015,0.6,625
India,Odisha,Unknown Districts Of India,2016,Unknown Districts Of India2016,1701.052,625
India,Odisha,Unknown Districts Of India,2017,Unknown Districts Of India2017,3012.111,625
India,Madhya Pradesh,Unknown Districts Of India,2018,Unknown Districts Of India2018,4049.289,625
India,Manipur,Unknown Districts Of India,2020,Unknown Districts Of India2020,.,625
India,Uttarakhand,Unknown Districts Of India,2021,Unknown Districts Of India2021,11.6,625
India,Uttar Pradesh,Unnao,2011,Unnao2011,33.54,626
India,Uttar Pradesh,Unnao,2012,Unnao2012,204.015,626
India,Uttar Pradesh,Unnao,2018,Unnao2018,12.7,626
India,Arunachal Pradesh,Upper Siang,2012,Upper Siang2012,.,627
India,Arunachal Pradesh,Upper Siang,2013,Upper Siang2013,8,627
India,Arunachal Pradesh,Upper Siang,2014,Upper Siang2014,10,627
India,Arunachal Pradesh,Upper Siang,2016,Upper Siang2016,.,627
India,Arunachal Pradesh,Upper Siang,2017,Upper Siang2017,.,627
India,Arunachal Pradesh,Upper Siang,2018,Upper Siang2018,32.5,627
India,Arunachal Pradesh,Upper Subansiri,2012,Upper Subansiri2012,27,628
India,Arunachal Pradesh,Upper Subansiri,2013,Upper Subansiri2013,44.51,628
India,Arunachal Pradesh,Upper Subansiri,2014,Upper Subansiri2014,.,628
India,Arunachal Pradesh,Upper Subansiri,2016,Upper Subansiri2016,115.56,628
India,Arunachal Pradesh,Upper Subansiri,2017,Upper Subansiri2017,119.15,628
India,Arunachal Pradesh,Upper Subansiri,2018,Upper Subansiri2018,493.49,628
India,Uttarakhand,Uttar Kashi,2011,Uttar Kashi2011,20.27,629
India,Uttarakhand,Uttar Kashi,2013,Uttar Kashi2013,97.485,629
India,Uttarakhand,Uttar Kashi,2016,Uttar Kashi2016,109.28,629
India,Uttarakhand,Uttar Kashi,2017,Uttar Kashi2017,151.86,629
India,Uttarakhand,Uttar Kashi,2018,Uttar Kashi2018,519.068,629
India,Uttarakhand,Uttar Kashi,2021,Uttar Kashi2021,170.925,629
India,Karnataka,Uttara Kannada,2012,Uttara Kannada2012,13.8,630
India,Karnataka,Uttara Kannada,2013,Uttara Kannada2013,.,630
India,Gujarat,Vadodara,2013,Vadodara2013,8.075,631
India,Bihar,Vaishali,2012,Vaishali2012,159.36,632
India,Bihar,Vaishali,2013,Vaishali2013,94.863,632
India,Bihar,Vaishali,2016,Vaishali2016,48.684,632
India,Bihar,Vaishali,2018,Vaishali2018,.,632
India,Gujarat,Valsad,2013,Valsad2013,238.285,633
India,Gujarat,Valsad,2016,Valsad2016,.,633
India,Uttar Pradesh,Varanasi,2012,Varanasi2012,88.6,634
India,Uttar Pradesh,Varanasi,2018,Varanasi2018,12.36,634
India,Tamil Nadu,Vellore,2012,Vellore2012,34.36638,635
India,Tamil Nadu,Vellore,2014,Vellore2014,2,635
India,Tamil Nadu,Vellore,2016,Vellore2016,12.083,635
India,Tamil Nadu,Vellore,2018,Vellore2018,1.46,635
India,Madhya Pradesh,Vidisha,2012,Vidisha2012,75,636
India,Madhya Pradesh,Vidisha,2013,Vidisha2013,75.24,636
India,Madhya Pradesh,Vidisha,2015,Vidisha2015,243.059,636
India,Madhya Pradesh,Vidisha,2016,Vidisha2016,8.685,636
India,Madhya Pradesh,Vidisha,2017,Vidisha2017,14.95,636
India,Madhya Pradesh,Vidisha,2018,Vidisha2018,.,636
India,Karnataka,Vijayapura,2013,Vijayapura2013,23.3,637
India,Telangana,Vikarabad,2016,Vikarabad2016,.,638
India,Tamil Nadu,Villupuram,2012,Villupuram2012,190.1857,639
India,Tamil Nadu,Villupuram,2014,Villupuram2014,31.4,639
India,Tamil Nadu,Villupuram,2016,Villupuram2016,53.46464,639
India,Tamil Nadu,Villupuram,2018,Villupuram2018,3.563265,639
India,Tamil Nadu,Virudhunagar,2012,Virudhunagar2012,111.562,640
India,Tamil Nadu,Virudhunagar,2014,Virudhunagar2014,8.202,640
India,Tamil Nadu,Virudhunagar,2016,Virudhunagar2016,81.402,640
India,Tamil Nadu,Virudhunagar,2018,Virudhunagar2018,15.805,640
India,Andhra Pradesh,Visakhapatanam,2012,Visakhapatanam2012,888.445,641
India,Andhra Pradesh,Visakhapatanam,2017,Visakhapatanam2017,85.181,641
India,Andhra Pradesh,Visakhapatanam,2018,Visakhapatanam2018,194.184,641
India,Andhra Pradesh,Vizianagaram,2012,Vizianagaram2012,78.61,642
India,Andhra Pradesh,Vizianagaram,2017,Vizianagaram2017,32.515,642
India,Andhra Pradesh,Vizianagaram,2018,Vizianagaram2018,31.5,642
India,Telangana,Warangal,2012,Warangal2012,14.6,643
India,Telangana,Warangal,2016,Warangal2016,9.757999,643
India,Maharashtra,Wardha,2012,Wardha2012,13.315,644
India,Maharashtra,Washim,2012,Washim2012,20.5,645
India,Kerala,Wayanad,2013,Wayanad2013,22.07,646
India,Kerala,Wayanad,2018,Wayanad2018,6.804,646
India,Sikkim,West District,2011,West District2011,84.345,647
India,Sikkim,West District,2013,West District2013,13.66,647
India,Sikkim,West District,2014,West District2014,28.727,647
India,Sikkim,West District,2016,West District2016,249.807,647
India,Sikkim,West District,2017,West District2017,207.21,647
India,Sikkim,West District,2020,West District2020,.,647
India,Sikkim,West District,2021,West District2021,.,647
India,Meghalaya,West Garo Hills,2011,West Garo Hills2011,13.767,648
India,Meghalaya,West Garo Hills,2013,West Garo Hills2013,144.831,648
India,Meghalaya,West Garo Hills,2017,West Garo Hills2017,9.263,648
India,Meghalaya,West Garo Hills,2018,West Garo Hills2018,204.408,648
India,Andhra Pradesh,West Godavari,2017,West Godavari2017,1.442,649
India,Meghalaya,West Jaintia Hills,2011,West Jaintia Hills2011,3.33,650
India,Meghalaya,West Jaintia Hills,2013,West Jaintia Hills2013,50.912,650
India,Meghalaya,West Jaintia Hills,2017,West Jaintia Hills2017,3.2,650
India,Meghalaya,West Jaintia Hills,2018,West Jaintia Hills2018,104.647,650
India,Arunachal Pradesh,West Kameng,2012,West Kameng2012,68.54,651
India,Arunachal Pradesh,West Kameng,2013,West Kameng2013,108.07,651
India,Arunachal Pradesh,West Kameng,2016,West Kameng2016,88.229,651
India,Arunachal Pradesh,West Kameng,2018,West Kameng2018,158.22,651
India,Assam,West Karbi Anglong,2012,West Karbi Anglong2012,3.1,652
India,Assam,West Karbi Anglong,2013,West Karbi Anglong2013,51.334,652
India,Assam,West Karbi Anglong,2017,West Karbi Anglong2017,207.309,652
India,Assam,West Karbi Anglong,2018,West Karbi Anglong2018,168.175,652
India,Meghalaya,West Khasi Hills,2011,West Khasi Hills2011,.,653
India,Meghalaya,West Khasi Hills,2013,West Khasi Hills2013,41.621,653
India,Meghalaya,West Khasi Hills,2017,West Khasi Hills2017,106.758,653
India,Meghalaya,West Khasi Hills,2018,West Khasi Hills2018,264.947,653
India,Arunachal Pradesh,West Siang,2012,West Siang2012,17.88,654
India,Arunachal Pradesh,West Siang,2016,West Siang2016,67.48,654
India,Arunachal Pradesh,West Siang,2017,West Siang2017,6.96,654
India,Arunachal Pradesh,West Siang,2018,West Siang2018,92.28,654
India,Jharkhand,West Singhbhum,2011,West Singhbhum2011,460.531,655
India,Jharkhand,West Singhbhum,2012,West Singhbhum2012,77.406,655
India,Jharkhand,West Singhbhum,2013,West Singhbhum2013,444.77,655
India,Jharkhand,West Singhbhum,2016,West Singhbhum2016,443.54,655
India,Jharkhand,West Singhbhum,2017,West Singhbhum2017,151.2,655
India,Jharkhand,West Singhbhum,2018,West Singhbhum2018,59.205,655
India,Tripura,West Tripura,2011,West Tripura2011,4.394,656
India,Tripura,West Tripura,2013,West Tripura2013,171.475,656
India,Tripura,West Tripura,2016,West Tripura2016,1.9,656
India,Nagaland,Wokha,2011,Wokha2011,11,657
India,Nagaland,Wokha,2018,Wokha2018,.,657
India,Andhra Pradesh,Y.S.R.,2017,Y.S.R.2017,.,658
India,Karnataka,Yadgir,2012,Yadgir2012,9.84,659
India,Karnataka,Yadgir,2013,Yadgir2013,.,659
India,Maharashtra,Yavatmal,2012,Yavatmal2012,.,660
India,Maharashtra,Yavatmal,2013,Yavatmal2013,81.5,660
India,Nagaland,Zunheboto,2011,Zunheboto2011,41,661
India,Nagaland,Zunheboto,2017,Zunheboto2017,42,661
India,Nagaland,Zunheboto,2018,Zunheboto2018,.,661
