Dist Code,Year,State Code,State,District,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
703,2000,8,Orissa,Cuttack,48.2,37.36,38.62,37.36
703,2001,8,Orissa,Cuttack,50,36,42.65,36
703,2002,8,Orissa,Cuttack,50.53,38.61,42.16,38.61
703,2003,8,Orissa,Cuttack,50.91,35,44.67,35
703,2004,8,Orissa,Cuttack,50,35,48.87,35
703,2005,8,Orissa,Cuttack,59.96,50.7,51.54,50.7
703,2006,8,Orissa,Cuttack,50,35,54.07,35
703,2007,8,Orissa,Cuttack,50,35,56.21,35
703,2008,8,Orissa,Cuttack,51.18,40,63.54,40
703,2009,8,Orissa,Cuttack,90.42,86.88,84.81,86.88
703,2012,8,Orissa,Cuttack,170,-1,149.41,-1
703,2013,8,Orissa,Cuttack,166.67,-1,170.81,-1
703,2014,8,Orissa,Cuttack,200,-1,197,-1
703,2015,8,Orissa,Cuttack,240.91,-1,224.43,-1
703,2016,8,Orissa,Cuttack,331.82,-1,239,-1
703,2017,8,Orissa,Cuttack,329.17,-1,270,-1
704,2000,8,Orissa,Dhenkanal,43.33,33.75,38.62,33.75
704,2001,8,Orissa,Dhenkanal,45.45,43.75,42.65,43.75
704,2002,8,Orissa,Dhenkanal,53.19,40.19,42.16,40.19
704,2003,8,Orissa,Dhenkanal,59.17,45,44.67,45
704,2004,8,Orissa,Dhenkanal,60,50,48.87,50
704,2005,8,Orissa,Dhenkanal,63.47,57.71,51.54,57.71
704,2006,8,Orissa,Dhenkanal,185,48.48,54.07,48.48
704,2007,8,Orissa,Dhenkanal,100,57.5,56.21,57.5
704,2008,8,Orissa,Dhenkanal,66.69,53.15,63.54,53.15
704,2009,8,Orissa,Dhenkanal,82.57,61.11,84.81,61.11
704,2012,8,Orissa,Dhenkanal,158.33,-1,149.41,-1
704,2013,8,Orissa,Dhenkanal,159.09,-1,170.81,-1
704,2014,8,Orissa,Dhenkanal,225,-1,197,-1
704,2015,8,Orissa,Dhenkanal,237.5,-1,224.43,-1
704,2016,8,Orissa,Dhenkanal,245.45,-1,239,-1
704,2017,8,Orissa,Dhenkanal,287.5,-1,270,-1
705,2000,8,Orissa,Ganjam,43.85,30.75,38.62,30.75
705,2001,8,Orissa,Ganjam,40,30,42.65,30
705,2002,8,Orissa,Ganjam,51.9,33.13,42.16,33.13
705,2003,8,Orissa,Ganjam,60,33.64,44.67,33.64
705,2004,8,Orissa,Ganjam,60,40,48.87,40
705,2005,8,Orissa,Ganjam,62.85,45,51.54,45
705,2006,8,Orissa,Ganjam,60,40,54.07,40
705,2007,8,Orissa,Ganjam,70.63,40,56.21,40
705,2008,8,Orissa,Ganjam,75,40.61,63.54,40.61
705,2009,8,Orissa,Ganjam,95,57.78,84.81,57.78
705,2012,8,Orissa,Ganjam,202.5,-1,149.41,-1
705,2013,8,Orissa,Ganjam,233.33,-1,170.81,-1
705,2014,8,Orissa,Ganjam,320.83,-1,197,-1
705,2015,8,Orissa,Ganjam,304.17,-1,224.43,-1
705,2016,8,Orissa,Ganjam,304.55,-1,239,-1
705,2017,8,Orissa,Ganjam,295.83,-1,270,-1
706,2000,8,Orissa,Kalahandi,34.13,27.29,38.62,27.29
706,2001,8,Orissa,Kalahandi,50,30,42.65,30
706,2002,8,Orissa,Kalahandi,39.47,29.21,42.16,29.21
706,2003,8,Orissa,Kalahandi,50,39.17,44.67,39.17
706,2004,8,Orissa,Kalahandi,60,40,48.87,40
706,2005,8,Orissa,Kalahandi,46.48,38.87,51.54,38.87
706,2006,8,Orissa,Kalahandi,56.27,40.37,54.07,40.37
706,2007,8,Orissa,Kalahandi,60,60,56.21,60
706,2008,8,Orissa,Kalahandi,70.76,62.78,63.54,62.78
706,2009,8,Orissa,Kalahandi,-1,-1,84.81,-1
706,2012,8,Orissa,Kalahandi,150,-1,149.41,-1
706,2013,8,Orissa,Kalahandi,211.11,-1,170.81,-1
706,2014,8,Orissa,Kalahandi,218.18,-1,197,-1
706,2015,8,Orissa,Kalahandi,258.33,-1,224.43,-1
706,2016,8,Orissa,Kalahandi,261.82,-1,239,-1
706,2017,8,Orissa,Kalahandi,254.17,-1,270,-1
707,2000,8,Orissa,Keonjhar,34.72,30.89,38.62,30.89
707,2001,8,Orissa,Keonjhar,30,25,42.65,25
707,2002,8,Orissa,Keonjhar,35.75,31.17,42.16,31.17
707,2003,8,Orissa,Keonjhar,40.83,35,44.67,35
707,2004,8,Orissa,Keonjhar,40,40,48.87,40
707,2005,8,Orissa,Keonjhar,41.71,41.52,51.54,41.52
707,2006,8,Orissa,Keonjhar,44.29,40.08,54.07,40.08
707,2007,8,Orissa,Keonjhar,48.96,40,56.21,40
707,2008,8,Orissa,Keonjhar,52.08,41.67,63.54,41.67
707,2009,8,Orissa,Keonjhar,75.49,67.62,84.81,67.62
707,2012,8,Orissa,Keonjhar,162.5,-1,149.41,-1
707,2013,8,Orissa,Keonjhar,187.5,-1,170.81,-1
707,2014,8,Orissa,Keonjhar,208.75,-1,197,-1
707,2015,8,Orissa,Keonjhar,199.17,-1,224.43,-1
707,2016,8,Orissa,Keonjhar,236.36,-1,239,-1
707,2017,8,Orissa,Keonjhar,250,-1,270,-1
708,2000,8,Orissa,Koraput,33.43,27.67,38.62,27.67
708,2001,8,Orissa,Koraput,38.25,30,42.65,30
708,2002,8,Orissa,Koraput,44.86,35.42,42.16,35.42
708,2003,8,Orissa,Koraput,41.67,38.64,44.67,38.64
708,2004,8,Orissa,Koraput,50,40,48.87,40
708,2005,8,Orissa,Koraput,55.61,41.65,51.54,41.65
708,2006,8,Orissa,Koraput,49.33,45,54.07,45
708,2007,8,Orissa,Koraput,61.35,60,56.21,60
708,2008,8,Orissa,Koraput,64.52,60,63.54,60
708,2009,8,Orissa,Koraput,76.38,66.07,84.81,66.07
708,2012,8,Orissa,Koraput,145.83,-1,149.41,-1
708,2013,8,Orissa,Koraput,183.33,-1,170.81,-1
708,2014,8,Orissa,Koraput,189.17,-1,197,-1
708,2015,8,Orissa,Koraput,237.5,-1,224.43,-1
708,2016,8,Orissa,Koraput,228.18,-1,239,-1
708,2017,8,Orissa,Koraput,245,-1,270,-1
709,2000,8,Orissa,Mayurbhanja,31.67,26.16,38.62,26.16
709,2001,8,Orissa,Mayurbhanja,35,30,42.65,30
709,2002,8,Orissa,Mayurbhanja,33.12,27.79,42.16,27.79
709,2003,8,Orissa,Mayurbhanja,48.33,37.5,44.67,37.5
709,2004,8,Orissa,Mayurbhanja,40,35,48.87,35
709,2005,8,Orissa,Mayurbhanja,39.84,37.29,51.54,37.29
709,2006,8,Orissa,Mayurbhanja,40,32.5,54.07,32.5
709,2007,8,Orissa,Mayurbhanja,45,40,56.21,40
709,2008,8,Orissa,Mayurbhanja,60.42,51.25,63.54,51.25
709,2009,8,Orissa,Mayurbhanja,76.23,60.42,84.81,60.42
709,2012,8,Orissa,Mayurbhanja,161.67,-1,149.41,-1
709,2013,8,Orissa,Mayurbhanja,170.83,-1,170.81,-1
709,2014,8,Orissa,Mayurbhanja,187.5,-1,197,-1
709,2015,8,Orissa,Mayurbhanja,208.33,-1,224.43,-1
709,2016,8,Orissa,Mayurbhanja,217.27,-1,239,-1
709,2017,8,Orissa,Mayurbhanja,254.17,-1,270,-1
710,2000,8,Orissa,Phulbani ( Kandhamal ),35,29.9,38.62,29.9
710,2001,8,Orissa,Phulbani ( Kandhamal ),35,25,42.65,25
710,2002,8,Orissa,Phulbani ( Kandhamal ),40.18,31.72,42.16,31.72
710,2003,8,Orissa,Phulbani ( Kandhamal ),50,33.57,44.67,33.57
710,2004,8,Orissa,Phulbani ( Kandhamal ),50,30,48.87,30
710,2005,8,Orissa,Phulbani ( Kandhamal ),48.72,41.78,51.54,41.78
710,2006,8,Orissa,Phulbani ( Kandhamal ),50,40,54.07,40
710,2007,8,Orissa,Phulbani ( Kandhamal ),50,44.38,56.21,44.38
710,2008,8,Orissa,Phulbani ( Kandhamal ),50.42,44.07,63.54,44.07
710,2009,8,Orissa,Phulbani ( Kandhamal ),66.94,57.78,84.81,57.78
710,2012,8,Orissa,Phulbani ( Kandhamal ),145.83,-1,149.41,-1
710,2013,8,Orissa,Phulbani ( Kandhamal ),183.33,-1,170.81,-1
710,2014,8,Orissa,Phulbani ( Kandhamal ),200,-1,197,-1
710,2015,8,Orissa,Phulbani ( Kandhamal ),216.67,-1,224.43,-1
710,2016,8,Orissa,Phulbani ( Kandhamal ),213.64,-1,239,-1
710,2017,8,Orissa,Phulbani ( Kandhamal ),255,-1,270,-1
711,2000,8,Orissa,Puri,43.17,35.2,38.62,35.2
711,2001,8,Orissa,Puri,57.5,35.42,42.65,35.42
711,2002,8,Orissa,Puri,52.83,38.13,42.16,38.13
711,2003,8,Orissa,Puri,59.17,50,44.67,50
711,2004,8,Orissa,Puri,60,50,48.87,50
711,2005,8,Orissa,Puri,68.84,55.19,51.54,55.19
711,2006,8,Orissa,Puri,64.55,50.63,54.07,50.63
711,2007,8,Orissa,Puri,70,60,56.21,60
711,2008,8,Orissa,Puri,74.55,63.33,63.54,63.33
711,2009,8,Orissa,Puri,99.17,90,84.81,90
711,2012,8,Orissa,Puri,158.33,-1,149.41,-1
711,2013,8,Orissa,Puri,183.33,-1,170.81,-1
711,2014,8,Orissa,Puri,220.83,-1,197,-1
711,2015,8,Orissa,Puri,212.5,-1,224.43,-1
711,2016,8,Orissa,Puri,245.45,-1,239,-1
711,2017,8,Orissa,Puri,291.67,-1,270,-1
712,2000,8,Orissa,Sambalpur,37.36,32.22,38.62,32.22
712,2001,8,Orissa,Sambalpur,40,35,42.65,35
712,2002,8,Orissa,Sambalpur,41.11,34.72,42.16,34.72
712,2003,8,Orissa,Sambalpur,40,35,44.67,35
712,2004,8,Orissa,Sambalpur,40,35,48.87,35
712,2005,8,Orissa,Sambalpur,52.28,45.96,51.54,45.96
712,2006,8,Orissa,Sambalpur,48.96,42.78,54.07,42.78
712,2007,8,Orissa,Sambalpur,55,48.61,56.21,48.61
712,2008,8,Orissa,Sambalpur,65.91,57.27,63.54,57.27
712,2009,8,Orissa,Sambalpur,86.67,73.89,84.81,73.89
712,2012,8,Orissa,Sambalpur,144.55,-1,149.41,-1
712,2013,8,Orissa,Sambalpur,166.67,-1,170.81,-1
712,2014,8,Orissa,Sambalpur,159.17,-1,197,-1
712,2015,8,Orissa,Sambalpur,205.83,-1,224.43,-1
712,2016,8,Orissa,Sambalpur,204.55,-1,239,-1
712,2017,8,Orissa,Sambalpur,254.17,-1,270,-1
713,2000,8,Orissa,Sundargarh,33.21,27.38,38.62,27.38
713,2001,8,Orissa,Sundargarh,38.57,25,42.65,25
713,2002,8,Orissa,Sundargarh,35.2,29.09,42.16,29.09
713,2003,8,Orissa,Sundargarh,34.17,35,44.67,35
713,2004,8,Orissa,Sundargarh,45,25,48.87,25
713,2005,8,Orissa,Sundargarh,43.29,41.34,51.54,41.34
713,2006,8,Orissa,Sundargarh,35.33,30,54.07,30
713,2007,8,Orissa,Sundargarh,50,40,56.21,40
713,2008,8,Orissa,Sundargarh,50.83,40,63.54,40
713,2009,8,Orissa,Sundargarh,78.89,70,84.81,70
713,2012,8,Orissa,Sundargarh,140.83,-1,149.41,-1
713,2013,8,Orissa,Sundargarh,154.17,-1,170.81,-1
713,2014,8,Orissa,Sundargarh,155.83,-1,197,-1
713,2015,8,Orissa,Sundargarh,220.83,-1,224.43,-1
713,2016,8,Orissa,Sundargarh,180,-1,239,-1
713,2017,8,Orissa,Sundargarh,251.67,-1,270,-1
803,2000,13,West Bengal,Nadia,56,-1,-1,-1
803,2001,13,West Bengal,Nadia,56.97,42.92,62.34,42.92
803,2002,13,West Bengal,Nadia,58.25,-1,-1,-1
803,2003,13,West Bengal,Nadia,59.5,49.02,59.28,49.02
803,2004,13,West Bengal,Nadia,70.41,55,53.81,55
803,2005,13,West Bengal,Nadia,68.17,50.25,63.78,50.25
803,2006,13,West Bengal,Nadia,66.31,49.05,66.79,49.05
803,2007,13,West Bengal,Nadia,73.51,55.56,74.03,55.56
803,2008,13,West Bengal,Nadia,85.52,-1,82.45,-1
803,2009,13,West Bengal,Nadia,104.58,-1,95.44,-1
803,2012,13,West Bengal,Nadia,272.67,-1,175.82,-1
803,2013,13,West Bengal,Nadia,291.17,-1,214.33,-1
803,2014,13,West Bengal,Nadia,353.33,-1,231,-1
803,2015,13,West Bengal,Nadia,321.8,-1,259.4,-1
803,2016,13,West Bengal,Nadia,356,-1,267,-1
804,2000,13,West Bengal,Murshidabad,54.46,-1,-1,-1
804,2001,13,West Bengal,Murshidabad,55.89,43.67,62.34,43.67
804,2002,13,West Bengal,Murshidabad,57.22,-1,-1,-1
804,2003,13,West Bengal,Murshidabad,58.08,49.54,59.28,49.54
804,2004,13,West Bengal,Murshidabad,61.95,48.01,53.81,48.01
804,2005,13,West Bengal,Murshidabad,62.9,51.64,63.78,51.64
804,2006,13,West Bengal,Murshidabad,64.17,52.04,66.79,52.04
804,2007,13,West Bengal,Murshidabad,69.33,56.72,74.03,56.72
804,2008,13,West Bengal,Murshidabad,80.11,-1,82.45,-1
804,2009,13,West Bengal,Murshidabad,92.08,-1,95.44,-1
804,2012,13,West Bengal,Murshidabad,209.5,-1,175.82,-1
804,2013,13,West Bengal,Murshidabad,200,-1,214.33,-1
804,2014,13,West Bengal,Murshidabad,187.5,-1,231,-1
804,2015,13,West Bengal,Murshidabad,268,-1,259.4,-1
804,2016,13,West Bengal,Murshidabad,334.4,-1,267,-1
805,2000,13,West Bengal,Burdwan,59.21,-1,-1,-1
805,2001,13,West Bengal,Burdwan,60.24,49.75,62.34,49.75
805,2002,13,West Bengal,Burdwan,60.89,-1,-1,-1
805,2003,13,West Bengal,Burdwan,61.95,52.61,59.28,52.61
805,2004,13,West Bengal,Burdwan,58.5,53.4,53.81,53.4
805,2005,13,West Bengal,Burdwan,62.81,57.31,63.78,57.31
805,2006,13,West Bengal,Burdwan,67.73,62.33,66.79,62.33
805,2007,13,West Bengal,Burdwan,79.16,71.84,74.03,71.84
805,2008,13,West Bengal,Burdwan,88.22,-1,82.45,-1
805,2009,13,West Bengal,Burdwan,102.77,-1,95.44,-1
805,2012,13,West Bengal,Burdwan,173.33,-1,175.82,-1
805,2013,13,West Bengal,Burdwan,252.4,-1,214.33,-1
805,2014,13,West Bengal,Burdwan,223.86,-1,231,-1
805,2015,13,West Bengal,Burdwan,271,-1,259.4,-1
805,2016,13,West Bengal,Burdwan,350,-1,267,-1
805,2017,13,West Bengal,Burdwan,275.83,-1,274,-1
806,2000,13,West Bengal,Birbhum,51.79,-1,-1,-1
806,2001,13,West Bengal,Birbhum,53.22,45.67,62.34,45.67
806,2002,13,West Bengal,Birbhum,53.66,-1,-1,-1
806,2003,13,West Bengal,Birbhum,54.37,47.75,59.28,47.75
806,2004,13,West Bengal,Birbhum,57.12,52.93,53.81,52.93
806,2005,13,West Bengal,Birbhum,60.27,55.81,63.78,55.81
806,2006,13,West Bengal,Birbhum,65.02,60.61,66.79,60.61
806,2007,13,West Bengal,Birbhum,71.65,66.75,74.03,66.75
806,2008,13,West Bengal,Birbhum,73.23,-1,82.45,-1
806,2009,13,West Bengal,Birbhum,75.57,-1,95.44,-1
806,2012,13,West Bengal,Birbhum,213.33,-1,175.82,-1
806,2013,13,West Bengal,Birbhum,208.17,-1,214.33,-1
806,2014,13,West Bengal,Birbhum,180,-1,231,-1
806,2016,13,West Bengal,Birbhum,300,-1,267,-1
806,2017,13,West Bengal,Birbhum,261.8,-1,274,-1
807,2000,13,West Bengal,Bankura,55.02,-1,-1,-1
807,2001,13,West Bengal,Bankura,55.52,45.92,62.34,45.92
807,2002,13,West Bengal,Bankura,55.79,-1,-1,-1
807,2003,13,West Bengal,Bankura,56.08,48.72,59.28,48.72
807,2004,13,West Bengal,Bankura,55.7,50.48,53.81,50.48
807,2005,13,West Bengal,Bankura,54.88,49.86,63.78,49.86
807,2006,13,West Bengal,Bankura,56.08,50.86,66.79,50.86
807,2007,13,West Bengal,Bankura,67.71,59.14,74.03,59.14
807,2008,13,West Bengal,Bankura,68.42,-1,82.45,-1
807,2009,13,West Bengal,Bankura,74.3,-1,95.44,-1
807,2012,13,West Bengal,Bankura,139.17,-1,175.82,-1
807,2013,13,West Bengal,Bankura,199.63,-1,214.33,-1
807,2014,13,West Bengal,Bankura,172.4,-1,231,-1
807,2015,13,West Bengal,Bankura,-1,-1,259.4,-1
807,2017,13,West Bengal,Bankura,250,-1,274,-1
810,2000,13,West Bengal,Hooghly,60.17,-1,-1,-1
810,2001,13,West Bengal,Hooghly,61.47,43.88,62.34,43.88
810,2002,13,West Bengal,Hooghly,63.6,-1,-1,-1
810,2003,13,West Bengal,Hooghly,64.43,54.19,59.28,54.19
810,2004,13,West Bengal,Hooghly,64.64,50.66,53.81,50.66
810,2005,13,West Bengal,Hooghly,70.98,55.12,63.78,55.12
810,2006,13,West Bengal,Hooghly,73.98,58.58,66.79,58.58
810,2007,13,West Bengal,Hooghly,81.88,65.69,74.03,65.69
810,2008,13,West Bengal,Hooghly,85.62,-1,82.45,-1
810,2009,13,West Bengal,Hooghly,94.89,-1,95.44,-1
810,2012,13,West Bengal,Hooghly,157.5,-1,175.82,-1
810,2013,13,West Bengal,Hooghly,212,-1,214.33,-1
810,2014,13,West Bengal,Hooghly,289.5,-1,231,-1
810,2016,13,West Bengal,Hooghly,300,-1,267,-1
810,2017,13,West Bengal,Hooghly,263.8,-1,274,-1
811,2000,13,West Bengal,Howrah,61.35,-1,-1,-1
811,2001,13,West Bengal,Howrah,62.47,47.21,62.34,47.21
811,2002,13,West Bengal,Howrah,63.35,-1,-1,-1
811,2003,13,West Bengal,Howrah,64.66,51.27,59.28,51.27
811,2004,13,West Bengal,Howrah,72.2,56.44,53.81,56.44
811,2005,13,West Bengal,Howrah,76.06,60.19,63.78,60.19
811,2006,13,West Bengal,Howrah,78.88,60.2,66.79,60.2
811,2007,13,West Bengal,Howrah,82.59,64.55,74.03,64.55
811,2008,13,West Bengal,Howrah,87.98,-1,82.45,-1
811,2009,13,West Bengal,Howrah,98.31,-1,95.44,-1
811,2012,13,West Bengal,Howrah,185.92,-1,175.82,-1
811,2013,13,West Bengal,Howrah,215.18,-1,214.33,-1
811,2014,13,West Bengal,Howrah,232.14,180,231,180
811,2015,13,West Bengal,Howrah,266,-1,259.4,-1
811,2016,13,West Bengal,Howrah,298.71,-1,267,-1
811,2017,13,West Bengal,Howrah,254.6,-1,274,-1
812,2000,13,West Bengal,Jalpaiguri,56.56,-1,-1,-1
812,2001,13,West Bengal,Jalpaiguri,57.2,47.21,62.34,47.21
812,2002,13,West Bengal,Jalpaiguri,57.75,-1,-1,-1
812,2003,13,West Bengal,Jalpaiguri,58.27,51.3,59.28,51.3
812,2004,13,West Bengal,Jalpaiguri,66.16,56.84,53.81,56.84
812,2005,13,West Bengal,Jalpaiguri,67.35,57.39,63.78,57.39
812,2006,13,West Bengal,Jalpaiguri,69.44,57.89,66.79,57.89
812,2007,13,West Bengal,Jalpaiguri,76.06,60.83,74.03,60.83
812,2008,13,West Bengal,Jalpaiguri,81.46,-1,82.45,-1
812,2009,13,West Bengal,Jalpaiguri,100.75,-1,95.44,-1
812,2012,13,West Bengal,Jalpaiguri,240,-1,175.82,-1
812,2013,13,West Bengal,Jalpaiguri,240,-1,214.33,-1
812,2014,13,West Bengal,Jalpaiguri,247,-1,231,-1
813,2000,13,West Bengal,Darjeeling,63.67,-1,-1,-1
813,2001,13,West Bengal,Darjeeling,64.14,43.92,62.34,43.92
813,2002,13,West Bengal,Darjeeling,65.02,-1,-1,-1
813,2003,13,West Bengal,Darjeeling,65.97,49.86,59.28,49.86
813,2004,13,West Bengal,Darjeeling,73.12,54.84,53.81,54.84
813,2005,13,West Bengal,Darjeeling,70.94,51.97,63.78,51.97
813,2006,13,West Bengal,Darjeeling,79.48,53.47,66.79,53.47
813,2007,13,West Bengal,Darjeeling,75.79,49.08,74.03,49.08
813,2008,13,West Bengal,Darjeeling,78.55,-1,82.45,-1
813,2009,13,West Bengal,Darjeeling,91.83,-1,95.44,-1
813,2012,13,West Bengal,Darjeeling,261.64,-1,175.82,-1
813,2013,13,West Bengal,Darjeeling,330.45,-1,214.33,-1
813,2014,13,West Bengal,Darjeeling,509,-1,231,-1
813,2015,13,West Bengal,Darjeeling,395,-1,259.4,-1
813,2016,13,West Bengal,Darjeeling,431.83,-1,267,-1
813,2017,13,West Bengal,Darjeeling,278,-1,274,-1
814,2000,13,West Bengal,Malda,52.02,-1,-1,-1
814,2001,13,West Bengal,Malda,53.25,39.17,62.34,39.17
814,2002,13,West Bengal,Malda,54.29,-1,-1,-1
814,2003,13,West Bengal,Malda,52.02,40.42,59.28,40.42
814,2004,13,West Bengal,Malda,58.3,46.75,53.81,46.75
814,2005,13,West Bengal,Malda,60.73,49.22,63.78,49.22
814,2006,13,West Bengal,Malda,65,41.97,66.79,41.97
814,2007,13,West Bengal,Malda,75.23,49.08,74.03,49.08
814,2008,13,West Bengal,Malda,85.57,-1,82.45,-1
814,2009,13,West Bengal,Malda,103.94,-1,95.44,-1
814,2012,13,West Bengal,Malda,233.67,-1,175.82,-1
814,2013,13,West Bengal,Malda,271.08,-1,214.33,-1
814,2014,13,West Bengal,Malda,300.36,-1,231,-1
814,2015,13,West Bengal,Malda,285,-1,259.4,-1
814,2016,13,West Bengal,Malda,330.33,-1,267,-1
816,2000,13,West Bengal,Cooch Behar,50.23,-1,-1,-1
816,2001,13,West Bengal,Cooch Behar,50.7,41.88,62.34,41.88
816,2002,13,West Bengal,Cooch Behar,51.68,-1,-1,-1
816,2003,13,West Bengal,Cooch Behar,53.25,45.52,59.28,45.52
816,2004,13,West Bengal,Cooch Behar,59.93,50.3,53.81,50.3
816,2005,13,West Bengal,Cooch Behar,63.52,54.5,63.78,54.5
816,2006,13,West Bengal,Cooch Behar,63.92,53.93,66.79,53.93
816,2007,13,West Bengal,Cooch Behar,70.17,58.01,74.03,58.01
816,2008,13,West Bengal,Cooch Behar,83.77,-1,82.45,-1
816,2009,13,West Bengal,Cooch Behar,97.29,-1,95.44,-1
816,2012,13,West Bengal,Cooch Behar,230,-1,175.82,-1
816,2013,13,West Bengal,Cooch Behar,300,-1,214.33,-1
816,2014,13,West Bengal,Cooch Behar,350,-1,231,-1
816,2017,13,West Bengal,Cooch Behar,291.67,-1,274,-1
817,2000,13,West Bengal,Purulia,47.48,-1,-1,-1
817,2001,13,West Bengal,Purulia,48.75,35.13,62.34,35.13
817,2002,13,West Bengal,Purulia,50.37,-1,-1,-1
817,2003,13,West Bengal,Purulia,-1,-1,59.28,-1
817,2004,13,West Bengal,Purulia,46,41.01,53.81,41.01
817,2005,13,West Bengal,Purulia,47.81,42.06,63.78,42.06
817,2006,13,West Bengal,Purulia,47.79,42.47,66.79,42.47
817,2007,13,West Bengal,Purulia,58.54,48.55,74.03,48.55
817,2008,13,West Bengal,Purulia,67.15,-1,82.45,-1
817,2009,13,West Bengal,Purulia,80.32,-1,95.44,-1
817,2012,13,West Bengal,Purulia,163.58,-1,175.82,-1
817,2013,13,West Bengal,Purulia,180.75,-1,214.33,-1
817,2014,13,West Bengal,Purulia,180.5,-1,231,-1
817,2015,13,West Bengal,Purulia,241,-1,259.4,-1
817,2016,13,West Bengal,Purulia,210,-1,267,-1
817,2017,13,West Bengal,Purulia,202.29,-1,274,-1
902,2000,2,Bihar,Muzaffarpur,63.77,-1,68.47,-1
902,2001,2,Bihar,Muzaffarpur,71.65,-1,70.35,-1
902,2002,2,Bihar,Muzaffarpur,76.32,-1,76.43,-1
902,2003,2,Bihar,Muzaffarpur,97.5,-1,79.58,-1
902,2004,2,Bihar,Muzaffarpur,100.14,66,72.74,66
902,2005,2,Bihar,Muzaffarpur,75,65,58.47,65
902,2006,2,Bihar,Muzaffarpur,75,70,67.11,70
902,2007,2,Bihar,Muzaffarpur,75,75,70.66,75
902,2008,2,Bihar,Muzaffarpur,88.75,88.33,81.59,88.33
902,2009,2,Bihar,Muzaffarpur,100,100,75.59,100
902,2012,2,Bihar,Muzaffarpur,250,-1,184.86,-1
